SIZE ,SHAPE ,RADIUS OF CORNERS ,STOCK ,COLORSPEC ,COATING ,SPOT UV SIDES ,LAMINATION ,FOIL COLOR ,RunSize,UnitPrice,TotalPrice
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Red Foil,2500,0.1735,433.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Red Foil,5000,0.1522,761.15
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Blue Foil,500,0.3294,164.71
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Blue Foil,1000,0.1806,180.58
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Blue Foil,2500,0.1735,433.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Blue Foil,5000,0.1522,761.15
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Rose Gold Foil,500,0.3294,164.71
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Rose Gold Foil,1000,0.1806,180.58
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Rose Gold Foil,2500,0.1735,433.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,Silk,Rose Gold Foil,5000,0.1522,761.15
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Gold Foil,500,0.2754,137.71
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Gold Foil,1000,0.1536,153.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Gold Foil,2500,0.1430,357.41
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Gold Foil,5000,0.1341,670.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Silver Foil,500,0.2754,137.71
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Silver Foil,1000,0.1536,153.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Silver Foil,2500,0.1430,357.41
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Silver Foil,5000,0.1341,670.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Copper Foil,500,0.2754,137.71
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Copper Foil,1000,0.1536,153.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Copper Foil,2500,0.1430,357.41
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Copper Foil,5000,0.1341,670.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Black Foil,500,0.2754,137.71
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Black Foil,1000,0.1536,153.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Black Foil,2500,0.1430,357.41
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Black Foil,5000,0.1341,670.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Red Foil,500,0.2754,137.71
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Red Foil,1000,0.1536,153.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Red Foil,2500,0.1430,357.41
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Red Foil,5000,0.1341,670.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Blue Foil,500,0.2754,137.71
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Blue Foil,1000,0.1536,153.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Blue Foil,2500,0.1430,357.41
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Blue Foil,5000,0.1341,670.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Rose Gold Foil,500,0.2754,137.71
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Rose Gold Foil,1000,0.1536,153.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Rose Gold Foil,2500,0.1430,357.41
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,Silk,Rose Gold Foil,5000,0.1341,670.64
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Gold Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Gold Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Gold Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Gold Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Silver Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Silver Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Silver Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Silver Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Copper Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Copper Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Copper Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Copper Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Black Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Black Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Black Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Black Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Red Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Red Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Red Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Red Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Blue Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Blue Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Blue Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Blue Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Rose Gold Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Rose Gold Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Rose Gold Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,Silk,Rose Gold Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Gold Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Gold Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Gold Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Gold Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Silver Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Silver Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Silver Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Silver Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Copper Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Copper Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Copper Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Copper Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Black Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Black Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Black Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Black Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Red Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Red Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Red Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Red Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Blue Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Blue Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Blue Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Blue Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Rose Gold Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Rose Gold Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Rose Gold Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,Silk,Rose Gold Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Gold Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Silver Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Copper Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Black Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Red Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Blue Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,Silk,Rose Gold Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Gold Foil,500,0.2032,101.62
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Gold Foil,1000,0.1175,117.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Gold Foil,2500,0.1118,279.46
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Gold Foil,5000,0.1067,533.53
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Silver Foil,500,0.2032,101.62
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Silver Foil,1000,0.1175,117.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Silver Foil,2500,0.1118,279.46
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Silver Foil,5000,0.1067,533.53
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Copper Foil,500,0.2032,101.62
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Copper Foil,1000,0.1175,117.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Copper Foil,2500,0.1118,279.46
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Copper Foil,5000,0.1067,533.53
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Black Foil,500,0.2032,101.62
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Black Foil,1000,0.1175,117.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Black Foil,2500,0.1118,279.46
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Black Foil,5000,0.1067,533.53
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Red Foil,500,0.2032,101.62
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Red Foil,1000,0.1175,117.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Red Foil,2500,0.1118,279.46
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Red Foil,5000,0.1067,533.53
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Blue Foil,500,0.2032,101.62
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Blue Foil,1000,0.1175,117.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Blue Foil,2500,0.1118,279.46
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Blue Foil,5000,0.1067,533.53
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Rose Gold Foil,500,0.2032,101.62
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Rose Gold Foil,1000,0.1175,117.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Rose Gold Foil,2500,0.1118,279.46
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,Silk,Rose Gold Foil,5000,0.1067,533.53
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,Silk,Gold Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,Silk,Gold Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,Silk,Gold Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,Silk,Gold Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,Silk,Silver Foil,500,0.2572,128.60
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,Silk,Silver Foil,1000,0.1445,144.50
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,Silk,Silver Foil,2500,0.1423,355.68
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,Silk,Silver Foil,5000,0.1248,624.04
"2.125"" x 3.375"" (EU Standard)",Rectangle,,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,Silk,Copper Foil,500,0.2572,128.60
